Data,Category_Code,Category_ItemName_ENG,Category_SortOrder,Category_ItemNotes_ENG,Date_Code,Date_ItemName_ENG,Date_SortOrder,Date_ItemNotes_ENG,LHBProvider_Code,LHBProvider_ItemName_ENG,LHBProvider_SortOrder,LHBProvider_ItemNotes_ENG,LHBProvider_AltCode1,Measure_Code,Measure_ItemName_ENG,Measure_SortOrder,Target_Code,Target_ItemName_ENG,Target_SortOrder,RowKey,PartitionKey
59028.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m06,June 2012,73,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011490,
16599.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m06,June 2012,73,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011491,
67809.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m06,June 2012,73,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011492,
75627.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m06,June 2012,73,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011554,
88.7911,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m06,June 2012,73,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011556,
18428.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011590,
96.7332,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011591,
17826.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011622,
88757.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011624,
86.5546,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011626,
70329.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011627,
78699.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011693,
88.6679,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011694,
60873.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m07,July 2012,74,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011696,
97.8596,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011732,
17707.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011735,
86.6027,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011761,
17328.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011766,
68193.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011767,
85900.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011768,
59057.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011827,
88.9231,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011829,
76385.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m08,August 2012,75,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011831,
16578.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011868,
98.3049,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011870,
87.1563,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011898,
66967.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011899,
16297.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011902,
58366.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011964,
89.3686,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000011965,
83545.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000011967,
74663.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m09,September 2012,76,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000011968,
98.1185,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012007,
16158.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012010,
15854.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012032,
58411.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012036,
83774.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012038,
67616.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012039,
86.3863,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012040,
74265.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012107,
88.6492,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m10,October 2012,77,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012108,
14484.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012141,
97.2935,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012144,
14092.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012171,
76633.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012173,
62149.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012174,
85.8195,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012242,
53336.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012244,
87.9882,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012245,
67428.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m11,November 2012,78,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012247,
13290.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m12,December 2012,79,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012285,
97.8028,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m12,December 2012,79,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012286,
12998.0,Minor,Other A&E/Minor Injury Units,2,"Other A&E/Minor Injury Units - defined as all other A&E/casualty/minor injury units which have designated accommodation for the reception of accident and emergency patients and can be routinely accessed without appointment, but which do not meet the criteria for a Major A&E Department.",2012m12,December 2012,79,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012313,
62700.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m12,December 2012,79,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012314,
75990.0,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m12,December 2012,79,,Wales,Wales,1,,W92000004,Attendances,Total attendances,1,4hr,4 hour target,1,0000000000012315,
87.6378,All,All Emergency Care Facilities,3,"Prior to April 2012, Major A&E Departments data was supplied monthly and Other A&E/Minor Injury Units data weekly and converted to monthly, to produce a combined figure for All Hospital Emergency Care Facilities. &#10;&#10;From April 2012, minor injury units/other A&E departments now also supply their data via EDDS on a monthly basis, so the data for major and minors is now taken from the same data source and no conversion is needed. These changes will not affect the major A&E department data and are not expected to have any real impact on the all emergency care facilities data.  However, users should consider the minor impact this will have on the data relating to attendances at other A&E/minor injury units for April 2012 onwards. Please see the quality report for further details.",2012m12,December 2012,79,,Wales,Wales,1,,W92000004,Percentages,Percentage of patients who spend less than the target time in A&E,3,4hr,4 hour target,1,0000000000012378,
53598.0,Major,Major A&E Departments,1,"Major A&E Departments - defined as a consultant led service with appropriate resuscitation facilities and designated accommodation for the reception of accident and emergency patients.  These departments must provide the resuscitation, assessment and treatment of acute illness and injury in patients of all ages, and services must be available continuously 24 hours a day.",2012m12,December 2012,79,,Wales,Wales,1,,W92000004,Non-breaches,Attendances where patients spend less than the target time in A&E,2,4hr,4 hour target,1,0000000000012380,
